Url_path,Title,Desc
https://www2.hm.com/en_us/productpage.1135925001.html,Smocked-waist Dress,"Sleeveless, calf-length dress in woven cotton fabric. Narrow, adjustable shoulder straps, sweetheart neckline, and elasticized smocking at waist. Gently flared skirt. Lined."
https://www2.hm.com/en_us/productpage.1194234003.html,Mom Loose Fit Twill Pants,"Pants in cotton twill with straight, ankle-length legs. Regular fit from hip to thigh. High, fitted waist, zip fly with button, front pockets, and back pockets."
https://www2.hm.com/en_us/productpage.1128581005.html,Jersey Wrap Dress,"Calf-length dress in soft jersey. V-shaped neckline and sewn, wrapover front with narrow ties at one side. Short, wide sleeves, seam at waist, and a gently flared skirt. Partly lined."
https://www2.hm.com/en_us/productpage.1051012001.html,Mom Loose Fit Twill Pants,"Loose-fit, 5-pocket, ankle-length pants in twill. High waist, zip fly with button, and gently tapered legs."
https://www2.hm.com/en_us/productpage.1129186007.html,Twill Cargo Pants,"Loose-fit cargo pants in cotton twill. High waist and zip fly with button. Diagonal side pockets, back pockets, and a patch leg pocket. Straight, wide legs with a hammer loop."
https://www2.hm.com/en_us/productpage.0762558253.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.
https://www2.hm.com/en_us/productpage.1049251020.html,Crop Tank Top,"Fitted, crop tank top in ribbed cotton jersey with narrow trim at neckline and armholes."
https://www2.hm.com/en_us/productpage.1159607002.html,Linen-blend Paper-bag Shorts,"Loose-fit shorts in woven, linen-blend fabric. High waist, ruffle-trimmed paper-bag waist, covered elastic at waistband, and a rope drawstring. Discreet side-seam pockets."
https://www2.hm.com/en_us/productpage.1116452001.html,MAMA Nursing Wrap Dress,"Calf-length nursing dress in textured, patterned jersey. V-shaped neckline, wrapover front with narrow ties at one side, and practical inner top for easier nursing access. Long balloon sleeves with narrow elastic at cuffs, and a gently flared skirt. Lined."
https://www2.hm.com/en_us/productpage.1170932002.html,Linen-blend Dress,"Sleeveless, calf-length dress in soft, linen-blend jersey. Round neckline and wide shoulder straps, twisted at back."
https://www2.hm.com/en_us/productpage.1165710001.html,MAMA Pajama Top and Shorts,"Pajamas with a V-neck camisole top and shorts in soft cotton jersey. Camisole top with narrow, adjustable shoulder straps, lace trim at top, and gathers below bust and at sides. Shorts with a wide waist panel for improved fit and lace-trimmed hems."
https://www2.hm.com/en_us/productpage.1171979003.html,Printed Pajamas,Pajama set with a T-shirt and shorts in soft jersey with a printed motif. Boxy T-shirt with dropped shoulders and a straight-cut hem with short slit at sides. Shorts with covered elastic at waistband.
https://www2.hm.com/en_us/productpage.1169113002.html,Ribbed Jersey Pants,"Pants in ribbed jersey. Regular waist, concealed, elasticized waistband, and straight legs."
https://www2.hm.com/en_us/productpage.1079481003.html,Crêped Beach Shirt,"Boxy shirt in woven, crêped fabric made from a viscose blend. Resort collar, buttons at front, and 3/4-length sleeves. Straight-cut hem with short slit at sides."
https://www2.hm.com/en_us/productpage.1136437003.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed motif at front. Ribbed neckline and heavily dropped shoulders.
https://www2.hm.com/en_us/productpage.1143646001.html,Medium Support Sports Bra in DryMove™,"Sports bra in ribbed DryMove™ functional fabric to wick away moisture from skin and keep you comfortably dry while moving. Wide shoulder straps, lined cups with removable inserts for shaping and adjustable fit, and wide elastic at lower edge. Medium support, suitable for moderate-intensity workouts. Designed with a minimum number of seams for added comfort and increased freedom of movement."
https://www2.hm.com/en_us/productpage.1131079009.html,Cotton Jersey Top,"Short, fitted top in soft cotton jersey. Low-cut neckline, short sleeves, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.0928359003.html,Shaping Swimsuit,"Fully lined, V-neck swimsuit with snug fit for a sculpting effect on waist. Adjustable shoulder straps, cups with removable inserts for shaping and good support, and medium coverage at back."
https://www2.hm.com/en_us/productpage.1144208009.html,High Waist Denim Shorts,5-pocket shorts in thick cotton denim. High waist and zip fly with button.
https://www2.hm.com/en_us/productpage.0492892006.html,Self-adhesive Push-up Bra,"Bra with self-adhesive cups and without shoulder straps or back section. Molded, padded cups to maximize bust and cleavage. Ideal for wear under strapless or open-back garments. Front fastening. Can be washed and reused."
https://www2.hm.com/en_us/productpage.1115916003.html,MAMA Smocked Nursing Dress,"Sleeveless, calf-length dress in woven fabric with a unique nursing feature – double layers at top help retain warmth while allowing easier nursing access. Round neckline, small opening at back of neck with concealed button, and narrow smocking at top forming gathers. Gently flared skirt."
https://www2.hm.com/en_us/productpage.1116963004.html,Padded Bikini Top,"Lined, soft-cup bikini top. Adjustable shoulder straps, covered metal decoration at front, and cups with removable inserts for shaping and good support. Metal fastener at back."
https://www2.hm.com/en_us/productpage.1150346001.html,Linen-blend Twill Pants,"Pants in twill made from a viscose and linen blend. High waist, covered elastic at back of waistband, and zip fly with button. Diagonal side pockets, welt back pockets, and straight legs with creases."
https://www2.hm.com/en_us/productpage.1127204006.html,Double-breasted Jacket,"Double-breasted jacket in woven fabric. Notched lapels, buttons at front, and welt front pockets. Shoulder pads and long sleeves. Lined."
https://www2.hm.com/en_us/productpage.1175734001.html,Asymmetric Jersey Skirt,"Calf-length skirt in jersey. Concealed, elasticized waistband, visible, diagonal seam below hips, and an asymmetric hem."
https://www2.hm.com/en_us/productpage.1185255001.html,Pleated Satin Dress,"Short dress in pleated satin. Elegant boat neck, long trumpet sleeves, and overlocked edges at neckline and cuffs. Unlined."
https://www2.hm.com/en_us/productpage.1026876001.html,H&M+ Mom Ultra High Denim Shorts,"5-pocket shorts in stretch cotton denim. Extra-high waist, zip fly with button, and wide legs with foldover cuffs."
https://www2.hm.com/en_us/productpage.1177420001.html,Halterneck Dress,"Short dress in woven fabric. Narrow cut at top, twisted detail at front for a draped effect, and halter neck with wide straps to tie at back of neck. Elasticized seam at waist. Lined over bust."
https://www2.hm.com/en_us/productpage.1154502004.html,Paper-bag Sweatshorts,"Loose-fit, lightweight sweatshorts. High waist, ruffle-trimmed waistband with drawstring and covered elastic, and discreet side-seam pockets."
https://www2.hm.com/en_us/productpage.0762470352.html,T-shirt with Motif,Jersey T-shirt with a printed motif.
https://www2.hm.com/en_us/productpage.0886464015.html,Silk-blend Tank Top,"Fitted tank top in soft, ribbed jersey made from a silk and cotton blend."
https://www2.hm.com/en_us/productpage.1155237001.html,Linen Dress Pants,"Dress pants in textured, woven linen fabric. High waist, zip fly with button, diagonal side pockets, and welt back pockets. Straight legs with creases and gently flared hems."
https://www2.hm.com/en_us/productpage.1157307002.html,Belt,Belt with an octagonal metal buckle. Width 1 1/4 in.
https://www2.hm.com/en_us/productpage.1115960001.html,Shacket,"Relaxed-fit shirt jacket in woven fabric with soft, brushed finish. Collar, snap fasteners at front, and yoke at back with pleats. Dropped shoulders and long sleeves with snap fastener at cuffs. Chest pockets with flap and discreet side pockets. Rounded hem, slightly longer at back. Lined."
https://www2.hm.com/en_us/productpage.1151490001.html,Sandals,"Sandals with square toes, foot strap, and adjustable ankle strap with metal buckle. Covered, angular heels."
https://www2.hm.com/en_us/productpage.0994042026.html,5-pack Thong Briefs,Thong briefs with overlocked edges. Low waist and lined gusset.
https://www2.hm.com/en_us/productpage.0717816001.html,10-pack Socks,Fine-knit socks in a cotton blend with elastication at top.
https://www2.hm.com/en_us/productpage.0278811006.html,2-pack No-show Light Shaping Bikers,"Shaping bikers in microfiber with a light sculpting effect on tummy, thighs, and seat. High waist, lined gusset, and laser-cut edges around legs for seamless comfort and minimal visibility under clothes."
https://www2.hm.com/en_us/productpage.1143646003.html,Medium Support Sports Bra in DryMove™,"Sports bra in ribbed DryMove™ functional fabric to wick away moisture from skin and keep you comfortably dry while moving. Wide shoulder straps, lined cups with removable inserts for shaping and adjustable fit, and wide elastic at lower edge. Medium support, suitable for moderate-intensity workouts. Designed with a minimum number of seams for added comfort and increased freedom of movement."
https://www2.hm.com/en_us/productpage.1139051004.html,Eyelet embroidered Tie-detail Dress,"Calf-length dress in woven cotton fabric with eyelet embroidery. Round neckline, narrow ties at back of neck, and a partially open back. Long, raglan-cut balloon sleeves with narrow elastic at cuffs. Narrow elastic at waistband and gathered seam below hips for added volume. Partly lined."
https://www2.hm.com/en_us/productpage.1156720003.html,Textured-knit Tube Top,"Short, textured-knit tube top. Sweetheart neckline at front with a metal wire and silicone trim inside upper edge to keep top in place."
https://www2.hm.com/en_us/productpage.1158817002.html,Slim Regular Denim Shorts,"5-pocket shorts in washed denim with gentle stretch. Regular waist, zip fly with button, and slim legs."
https://www2.hm.com/en_us/productpage.1195402003.html,Oversized Jersey Dress,"Oversized, calf-length dress in jersey. Narrow shoulder straps, gathered neckline, and lower-cut back."
https://www2.hm.com/en_us/productpage.1158698003.html,Pleated Dress,"Short, fitted, sleeveless dress in jersey. Wide shoulder straps, square neckline at front and back, and pleats at one side of waist for a gently draped effect. Lined at top."
https://www2.hm.com/en_us/productpage.1160003001.html,Lace Crop Top,"Fitted crop top in delicate lace. Narrow, adjustable shoulder straps, low-cut, V-neck at front, and lined cups."
https://www2.hm.com/en_us/productpage.1155572001.html,Crochet-look Dress,"Short, fitted dress in a soft, loose-knit cotton blend with a crocheted look. Narrow cut at top, narrow shoulder straps, and horizontal ties at back. Unlined."
https://www2.hm.com/en_us/productpage.1134735002.html,Oversized Poplin Shirt,"Oversized shirt in crisp cotton poplin. Button-down collar, buttons at front, patch chest pocket with button, and a yoke at back. Dropped shoulders and long sleeves with button at cuffs. Rounded hem."
https://www2.hm.com/en_us/productpage.1181473002.html,Ruffle-trimmed Chiffon Dress,"Calf-length dress in sheer chiffon. Extra-narrow, tie-top shoulder straps, V-neck, and a concealed zipper at one side. Asymmetric ruffle trim at front extending around hem. Jersey lining."
https://www2.hm.com/en_us/productpage.1167613002.html,Pull-on Cargo Pants,"Loose-fit cargo pants in woven fabric. High waist, drawstring and covered elastic at waistband, diagonal welt front pockets, and leg pockets with flap. Straight, wide legs."
https://www2.hm.com/en_us/productpage.1174909002.html,Balloon-sleeved Satin Blouse,"Fitted blouse in softly draped satin. Lace-trimmed V-neck, shaped, gathered cups, and buttons at front. Narrow ties at back of waist for a defined silhouette. Long balloon sleeves with narrow elastic at cuffs."
https://www2.hm.com/en_us/productpage.1076766007.html,High Waist Twill Pants,"Ankle-length, 5-pocket pants in cotton twill. High waist, ruffle-trimmed waistband with covered elastic, and zip fly with button. Wide, gently tapered legs."
https://www2.hm.com/en_us/productpage.1154864001.html,Draped Jersey Dress,"Short dress in ribbed jersey. Narrow, adjustable shoulder straps, low-cut V-neck, and a sewn, wrapover front with a gathered side seam for a gently draped silhouette."
https://www2.hm.com/en_us/productpage.0963684018.html,Balconette Bikini Top,"Lined balconette bikini top made from recycled polyamide. Detachable, adjustable shoulder straps, padded underwire cups for lifting and shaping, and a metal fastener at back. Lining and padding made from recycled polyester."
https://www2.hm.com/en_us/productpage.1194843001.html,A-line Jersey Skirt,"Short, A-line skirt in soft cotton jersey. High waist, elasticized waistband, and straight-cut hem with a short slit at one side of front."
https://www2.hm.com/en_us/productpage.0979329045.html,Cotton T-shirt,T-shirt in soft cotton jersey with a ribbed crew neck.
https://www2.hm.com/en_us/productpage.0994166001.html,Polarized Sunglasses,"Cat eye sunglasses with plastic frames and sidepieces. Tinted, polarized, UV-protective plastic lenses. Polarized lenses show colors more clearly and provide stronger contrast while preventing glare."
https://www2.hm.com/en_us/productpage.1125943001.html,Curvy Fit 90s Baggy Low Jeans,"Curvy, 5-pocket jeans in thick cotton denim. Designed for less gaping at waist with extra room through hip and thigh. Low waist, zip fly with button, and dropped gusset. Straight legs."
https://www2.hm.com/en_us/productpage.1150346001.html,Linen-blend Twill Pants,"Pants in twill made from a viscose and linen blend. High waist, covered elastic at back of waistband, and zip fly with button. Diagonal side pockets, welt back pockets, and straight legs with creases."
https://www2.hm.com/en_us/productpage.1131079009.html,Cotton Jersey Top,"Short, fitted top in soft cotton jersey. Low-cut neckline, short sleeves, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1183573002.html,Rib-knit Camisole Top,"Short, fitted top in a rib knit with narrow shoulder straps and a square neckline."
https://www2.hm.com/en_us/productpage.1163482003.html,Smocked Cotton Dress,"Calf-length dress in airy, woven cotton fabric. Narrow, adjustable, detachable shoulder straps, ruffle-trimmed sweetheart neckline, and a smocked bodice. Gently flared skirt. Unlined."
https://www2.hm.com/en_us/productpage.1183665003.html,Ruched Satin Dress,"Fitted, calf-length dress in softly draped satin. Wide shoulder straps, low-cut V-neck, and a gathered seam at front for a ruched effect. Concealed zipper at back. Unlined."
https://www2.hm.com/en_us/productpage.1140864001.html,Drawstring-detail Dress,"Loose-fit, calf-length dress in airy, woven cotton fabric. Wide neckline with drawstring and a V-shaped opening at front with narrow ties. Voluminous, 3/4-length, raglan-cut balloon sleeves with narrow elastic at cuffs. Unlined."
https://www2.hm.com/en_us/productpage.1156755004.html,Off-the-shoulder Dress,"Loose-fit, off-the-shoulder, calf-length dress in airy cotton poplin. Ruffle trim and covered elastic at upper edge, short sleeves, and ruffle-trimmed cuffs with covered elastic. Unlined."
https://www2.hm.com/en_us/productpage.0923368001.html,Seamless Super Push-up Bra,"Super push-up bra in ribbed jersey designed with a minimum number of seams for seamless comfort on skin. Adjustable shoulder straps, thickly padded underwire cups to maximize bust and cleavage, and hook-and-eye fasteners at back."
https://www2.hm.com/en_us/productpage.1018563001.html,MAMA Nursing Blouse,"Blouse in woven fabric with a unique nursing feature – double layer helps retain warmth while allowing easier nursing access. Round neckline, opening at back of neck with button, long sleeves, and a rounded hem."
https://www2.hm.com/en_us/productpage.1128581007.html,Jersey Wrap Dress,"Calf-length dress in soft jersey. V-shaped neckline and sewn, wrapover front with narrow ties at one side. Short, wide sleeves, seam at waist, and a gently flared skirt. Partly lined."
https://www2.hm.com/en_us/productpage.1086473006.html,Double-breasted Jacket,"Double-breasted blazer in viscose-blend twill. Pointed lapels, mock chest pocket, and welt front pockets with flap. Lined."
https://www2.hm.com/en_us/productpage.1160003004.html,Lace Crop Top,"Fitted crop top in delicate lace. Narrow, adjustable shoulder straps, low-cut, V-neck at front, and lined cups."
https://www2.hm.com/en_us/productpage.1171635001.html,Ribbed Dress,"Calf-length dress in ribbed jersey. Wide shoulder straps and low-cut, round neckline, lower at back. Narrow trim at neckline and armholes."
https://www2.hm.com/en_us/productpage.1115916003.html,MAMA Smocked Nursing Dress,"Sleeveless, calf-length dress in woven fabric with a unique nursing feature – double layers at top help retain warmth while allowing easier nursing access. Round neckline, small opening at back of neck with concealed button, and narrow smocking at top forming gathers. Gently flared skirt."
https://www2.hm.com/en_us/productpage.1126550002.html,Cotton Tunic Dress,"Knee-length tunic dress in woven cotton fabric. Band collar, V-shaped opening at front with narrow ties at top, and short butterfly sleeves. Gently rounded hem. Unlined."
https://www2.hm.com/en_us/productpage.1095050002.html,DryMove™ Light Support Sports Bra,"Sports bra in DryMove™ functional fabric to wick away moisture from skin and keep you comfortably dry while moving. Light support, suitable for low-intensity workouts. Narrow, adjustable shoulder straps and a wide, ribbed lower edge. Designed with a minimum number of seams for added comfort and increased freedom of movement."
https://www2.hm.com/en_us/productpage.1163144004.html,Twist-detail Dress,"Calf-length dress in textured jersey with narrow, adjustable shoulder straps. V-neck, twisted detail at center bust, and a smocked panel at back. Lined over bust."
https://www2.hm.com/en_us/productpage.1157325004.html,Crêped High-slit Skirt,"Fitted, calf-length skirt in woven, crêped viscose fabric. High waist, concealed zipper at one side with hook-and-eye fastening, and gathered seam at front with high slit. Unlined."
https://www2.hm.com/en_us/productpage.1128260001.html,Straight Low Jeans,"5-pocket jeans in thick cotton denim. Low waist, zip fly with button, and wide legs."
https://www2.hm.com/en_us/productpage.1168935002.html,Linen T-shirt,Loose-fit T-shirt in airy linen jersey. Narrow trim at neckline.
https://www2.hm.com/en_us/productpage.1129988001.html,DryMove™ Flared Sports Pants,"Skinny-fit sports pants in DryMove™ functional fabric to wick away moisture from skin and keep you comfortably dry while moving. High waist, elasticized waistband, and flared hems."
https://www2.hm.com/en_us/productpage.1122069003.html,Camisole Top,"Flared top in airy, woven fabric. Narrow, adjustable shoulder straps and a keyhole opening at back with button."
https://www2.hm.com/en_us/productpage.1074295015.html,Bootcut High Jeans,"5-pocket jeans in cotton denim with a slight stretch for good comfort. Bootcut leg with a slim fit from the waist to the thigh, kicking out from the knee to the hem. High waist with a zip fly and button. Regular length, designed to hit the top of the foot with little or no stacking. A defining shape from season to season."
https://www2.hm.com/en_us/productpage.1126815002.html,90s Baggy High Jeans,"Loose-fit, 5-pocket jeans in thick cotton denim. High waist, zip fly with button, dropped gusset, and straight, extra-long legs."
https://www2.hm.com/en_us/productpage.1074295015.html,Bootcut High Jeans,"5-pocket jeans in cotton denim with a slight stretch for good comfort. Bootcut leg with a slim fit from the waist to the thigh, kicking out from the knee to the hem. High waist with a zip fly and button. Regular length, designed to hit the top of the foot with little or no stacking. A defining shape from season to season."
https://www2.hm.com/en_us/productpage.1191705002.html,Smocked-waist Top,"Loose-fit top in soft cotton jersey. Round, ribbed neckline, dropped shoulders, and long sleeves. Smocking at waist and a gently flared peplum."
https://www2.hm.com/en_us/productpage.1165699002.html,Chunky Loafers,"Loafers with a decorative seam at front. Satin lining and chunky, patterned soles. Heel height 2 1/4 in. Sole thickness 1 1/2 in."
https://www2.hm.com/en_us/productpage.1068429008.html,Mom Loose-fit High Ankle Jeans,"Loose-fit, 5-pocket jeans in washed denim with gentle stretch. Extra-high waist, zip fly with button, and gently tapered, ankle-length legs."
https://www2.hm.com/en_us/productpage.0711582013.html,Cycling Shorts,Cycling shorts in soft cotton jersey with an elasticized waistband.
https://www2.hm.com/en_us/productpage.1087790006.html,Single-breasted Jacket,"Loose-fit, single-breasted jacket in twill. Notched lapels, a chest pocket, and welt front pockets. Lined."
https://www2.hm.com/en_us/productpage.1115879002.html,MAMA Satin Dress,"Sleeveless, calf-length dress in softly draped satin. Round neckline and a crossover detail at front with ties to wrap around and fasten at back. Concealed zipper at back. Unlined."
https://www2.hm.com/en_us/productpage.1030655001.html,High Waist Sports Shorts,"Hot pants in fast-drying, functional fabric to help keep you dry and cool while exercising. High waist and wide waist panel with concealed pocket for storing small valuables."
https://www2.hm.com/en_us/productpage.1125939005.html,Curvy Fit Mom Ultra High Ankle Jeans,"Curvy-fit, 5-pocket jeans in washed denim designed for less gaping at waist and more room through hip and thigh. Extra-high waist with a supersoft waistband for added comfort and zip fly with button. Gently tapered, ankle-length legs."
https://www2.hm.com/en_us/productpage.1165710001.html,MAMA Pajama Top and Shorts,"Pajamas with a V-neck camisole top and shorts in soft cotton jersey. Camisole top with narrow, adjustable shoulder straps, lace trim at top, and gathers below bust and at sides. Shorts with a wide waist panel for improved fit and lace-trimmed hems."
https://www2.hm.com/en_us/productpage.1063201001.html,Mini Skirt,"Short, fitted skirt in soft cotton jersey with a wide, elasticized waistband. Unlined."
https://www2.hm.com/en_us/productpage.1198823006.html,Tank Top with Strap Detail,"Short, fitted tank top in soft jersey. One shoulder seam with a long, flowing strap with laser cut edges. Round neckline and straight-cut hem."
https://www2.hm.com/en_us/productpage.1024797010.html,Sarong,"Sarong in airy, woven fabric."
https://www2.hm.com/en_us/productpage.1176740006.html,Tie-detail Dress,"Calf-length dress in airy, woven viscose fabric. Narrow, adjustable shoulder straps, square neckline, and a small opening at front with narrow ties. Gathered seam below bust, decorative ties at back, and a concealed zipper at one side. Straight-cut hem with high slit at one side of front. Lined over bust."
https://www2.hm.com/en_us/productpage.0939703075.html,V-neck Blouse,"V-neck blouse in woven fabric with a sheen. Collar, buttons at front, and long sleeves with a sleeve placket and button at cuffs. Rounded hem."
https://www2.hm.com/en_us/productpage.1163704004.html,Bomber Jacket,"Short, lightly padded, loose-fit bomber jacket in woven fabric. Low collar, zipper at front, discreet front pockets, and dropped shoulders. Ribbing at collar, cuffs, and hem. Lined."
https://www2.hm.com/en_us/productpage.1171979003.html,Printed Pajamas,Pajama set with a T-shirt and shorts in soft jersey with a printed motif. Boxy T-shirt with dropped shoulders and a straight-cut hem with short slit at sides. Shorts with covered elastic at waistband.
https://www2.hm.com/en_us/productpage.1138624001.html,Puff-sleeved Crop Top,"Fitted crop top in woven fabric with a sweetheart neckline. Gathered bodice with smocking at back. Covered elastic over shoulders and double-layered, elbow-length puff sleeves with covered elastic at cuffs. Partly lined."
https://www2.hm.com/en_us/productpage.1077469001.html,MAMA 2-pack Crop Leggings,Crop leggings in soft jersey with a wide panel at waist for improved fit.
https://www2.hm.com/en_us/productpage.1114608002.html,Push-up Bikini Top,"Lined bikini top with wide, adjustable shoulder straps, padded cups to maximize bust and cleavage, and a metal fastener at back."
https://www2.hm.com/en_us/productpage.1170151001.html,Twist-detail Peplum Top,"Crop top in woven fabric with narrow, adjustable shoulder straps. Sweetheart neckline and fitted bust with decorative twist detail and a small cut-out section. Smocked section at back, narrow elastic at waist, and flared peplum. Partly lined."
https://www2.hm.com/en_us/productpage.1169910004.html,Oversized Kaftan Dress,"Oversized, ankle-length dress in woven, crêped fabric. V-shaped neckline, buttons at front, and short, wide sleeves. Unlined."
https://www2.hm.com/en_us/productpage.1154502002.html,Paper-bag Sweatshorts,"Loose-fit, lightweight sweatshorts. High waist, ruffle-trimmed waistband with drawstring and covered elastic, and discreet side-seam pockets."
https://www2.hm.com/en_us/productpage.1139538009.html,Oversized Hooded Jacket,"Oversized, hooded sweatshirt jacket in cotton-blend fabric with soft, brushed inside. Double-layered, drawstring hood. Zipper at front, kangaroo pockets, heavily dropped shoulders, and long sleeves. Ribbing at cuffs and hem."
https://www2.hm.com/en_us/productpage.1167392002.html,Fringe-trimmed Silk Top,"Sleeveless top in silk. Round neckline, concealed zipper at back, and raw, fringe trim at neckline, armholes, and hem."
https://www2.hm.com/en_us/productpage.1150469002.html,Cotton T-shirt,Fitted T-shirt in soft cotton jersey. Round neckline and gently dropped shoulders.
https://www2.hm.com/en_us/productpage.0954253001.html,Satin Nightgown,"Short nightgown in satin. Adjustable, extra-narrow shoulder straps, V-neck, and lace trim at upper edge."
https://www2.hm.com/en_us/productpage.1182685001.html,Modal-blend Skirt,"Loose-fit, calf-length skirt in soft jersey made from a modal and cotton blend. High waist and ruffle-trimmed waistband with elasticized smocking."
https://www2.hm.com/en_us/productpage.1074295006.html,Bootcut High Jeans,"5-pocket jeans in cotton denim with a slight stretch for good comfort. Bootcut leg with a slim fit from the waist to the thigh, kicking out from the knee to the hem. High waist with a zip fly and button. Regular length, designed to hit the top of the foot with little or no stacking. A defining shape from season to season."
https://www2.hm.com/en_us/productpage.1068429005.html,Mom Loose-fit High Ankle Jeans,"Loose-fit, 5-pocket jeans in washed denim with gentle stretch. Extra-high waist, zip fly with button, and gently tapered, ankle-length legs."
https://www2.hm.com/en_us/productpage.1135874002.html,A-line Dress,"Short, A-line dress in airy, woven fabric. Low-cut V-neck, gathered seam at waist, and long, raglan-cut balloon sleeves with elasticized cuffs. Unlined."
https://www2.hm.com/en_us/productpage.1199438001.html,Washed-look Ribbed Top,"Short, fitted top in ribbed cotton jersey with a washed look. Low-cut, round neckline with a small, V-shaped opening, cap sleeves, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1169933001.html,Terry Romper,"Romper in soft, cotton-blend terry. Cutaway collar, concealed snap fasteners at front, dropped shoulders, and short sleeves. Covered elastic at waist and discreet side-seam pockets."
https://www2.hm.com/en_us/productpage.1136437003.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed motif at front. Ribbed neckline and heavily dropped shoulders.
https://www2.hm.com/en_us/productpage.1155896001.html,Flared Low Cargo Jeans,"Slim-fit jeans in denim with gentle stretch. Low waist, zip fly with button, and front pockets with flap and snap fastener. Stitched creases at front and flared hems."
https://www2.hm.com/en_us/productpage.0923368029.html,Seamless Super Push-up Bra,"Super push-up bra in ribbed jersey designed with a minimum number of seams for seamless comfort on skin. Adjustable shoulder straps, thickly padded underwire cups to maximize bust and cleavage, and hook-and-eye fasteners at back."
https://www2.hm.com/en_us/productpage.1169215002.html,Seamless Padded Bralette,"Soft-cup bralette in soft jersey designed with a minimum number of seams for seamless comfort on skin. Adjustable shoulder straps, lined cups with removable inserts for shaping and good support, and no fasteners."
https://www2.hm.com/en_us/productpage.1153138004.html,Linen Tie-belt Dress,"Calf-length dress in airy linen. Gathered neckline, V-shaped opening at front with discreet hook-and-eye fastener, and a tie belt at waist. Long, raglan-cut balloon sleeves with narrow cuffs. Slit at sides of hem. Unlined."
https://www2.hm.com/en_us/productpage.1151490004.html,Sandals,"Sandals with square toes, foot strap, and adjustable ankle strap with metal buckle. Covered, angular heels."
https://www2.hm.com/en_us/productpage.0928359001.html,Shaping Swimsuit,"Fully lined, V-neck swimsuit with snug fit for a sculpting effect on waist. Adjustable shoulder straps, cups with removable inserts for shaping and good support, and medium coverage at back."
https://www2.hm.com/en_us/productpage.1128496003.html,Ribbed Cotton Tank Top,"Tank top in soft cotton jersey. Round, low-cut neckline and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1154185001.html,Pajama Camisole Top and Shorts,"Pajama camisole top and shorts in softly draped satin. Top with extra-narrow shoulder straps threaded at back with a tie, low-cut, rounded neckline at front, and V-shaped opening at back. Shorts with covered elastic at waistband and flounce at hems."
https://www2.hm.com/en_us/productpage.1164574002.html,Pleated Chiffon Dress,"Short, sleeveless, pleated dress in crêped chiffon. Narrow cut at top with narrow straps, round neckline, and a low-cut keyhole opening at back of neck with a concealed button. Lined."
https://www2.hm.com/en_us/productpage.1158611004.html,DryMove™ Medium Support Sports Bra,"Double-layered sports bra in DryMove™ functional fabric to wick away moisture from skin and keep you comfortably dry while moving. Medium support, suitable for moderate-intensity workouts. Open section at front and back. Concealed elastic at lower edge."
https://www2.hm.com/en_us/productpage.1172038002.html,Linen-blend Mini Skirt,Mini skirt in a woven viscose and linen blend. Low waist and a concealed zipper at back with a button. Lined.
https://www2.hm.com/en_us/productpage.0990702001.html,5-pack Brazilian Briefs,"Briefs in cotton jersey with lace trim. Low waist, high-cut back, and lined gusset."
https://www2.hm.com/en_us/productpage.0919129017.html,High Leg Ribbed Swimsuit,"Fully lined, V-neck swimsuit. Cups with removable inserts for shaping and good support. High-cut legs and medium coverage at back."
https://www2.hm.com/en_us/productpage.1182688001.html,Ribbed Scoop-neck T-shirt,"Short, fitted T-shirt in ribbed jersey. Scoop neck and overlocked edges at cuffs and hem."
https://www2.hm.com/en_us/productpage.1103177002.html,Flared Denim Overalls,"Overalls in cotton denim with gentle stretch. Adjustable suspenders with metal fasteners. Buttons at sides, bib pocket, side pockets, and back pockets. Wide, flared hems."
https://www2.hm.com/en_us/productpage.1169380001.html,Smocked Off-the-shoulder Top,"Off-the-shoulder crop top in woven, viscose-blend fabric. Smocked bodice and short, double-layered balloon sleeves with narrow elastic at cuffs."
https://www2.hm.com/en_us/productpage.1127754003.html,Sleeveless Dress,"Short, loose-fit dress in airy, woven fabric. Narrow, adjustable shoulder straps and a small opening at back with a button. Unlined."
https://www2.hm.com/en_us/productpage.1151392002.html,Strappy Sandals,"Sandals with a toe post, narrow foot straps, and long straps to tie around ankle. Heel height approx. 1/2 in."
https://www2.hm.com/en_us/productpage.1154503001.html,Embroidered Sweatshorts,"Loose-fit, lightweight sweatshorts with an embroidered motif on one leg. High waist, drawstring and covered elastic at waistband, and diagonal side pockets. Raw-edge hems."
https://www2.hm.com/en_us/productpage.1182089001.html,Bodycon Dress,"Fitted, calf-length dress in jersey. V-shaped boning at front for an accentuated sweetheart neckline, gathered seams at top for a ruched effect, and cap sleeves. Partly lined."
https://www2.hm.com/en_us/productpage.1127221017.html,Single-breasted Jacket,"Relaxed-fit, single-breasted jacket in woven fabric. Notched lapels, buttons at front, shoulder pads, and long sleeves. Mock welt chest pocket and welt front pockets. Lined."
